id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_tr_00719,TABLE_RENAME,superhero,719,"Among the superheroes with the super power of ""Super Strength"", how many of them have a height of over 200cm?",1,"SELECT COUNT(*) 
FROM superhero 
JOIN hero_power ON superhero.id = hero_power.hero_id 
JOIN superpower ON hero_power.power_id = superpower.id 
WHERE superpower.power_name = 'Super Strength' AND superhero.height_cm > 200",0,1.39,234,54,"SELECT COUNT(DISTINCT c.id) 
FROM character c
JOIN character_power cp ON c.id = cp.hero_id
JOIN superpower sp ON cp.power_id = sp.id
WHERE sp.power_name = 'Super Strength' AND c.height_cm > 200",1,1.1706,234,58,"SELECT COUNT(*) 
FROM superhero 
JOIN hero_power ON superhero.id = hero_power.hero_id 
JOIN superpower ON hero_power.power_id = superpower.id 
WHERE superpower.power_name = 'Super Strength' AND superhero.height_cm > 200",0,1,1.0332,317,54,"SELECT COUNT(*) 
FROM character 
JOIN character_power ON character.id = character_power.hero_id 
JOIN superpower ON character_power.power_id = superpower.id 
WHERE superpower.power_name = 'Super Strength' 
AND character.height_cm > 200",ast,valid,1,1.0788,356,55,openai_compat
evo_tr_00720,TABLE_RENAME,superhero,720,Please list the full names of all the superheroes with over 15 super powers.,0,"SELECT s.full_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
GROUP BY s.id
HAVING COUNT(hp.power_id) > 15",0,2.3461,225,42,"SELECT a.full_name
FROM avenger a
JOIN super_ability sa ON a.id = sa.hero_id
GROUP BY a.id
HAVING COUNT(sa.power_id) > 15",0,1.1655,227,43,"SELECT s.full_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
GROUP BY s.id
HAVING COUNT(hp.power_id) > 15",0,1,1.5774,296,42,SELECT s.full_name FROM avenger AS s JOIN super_ability AS hp ON s.id = hp.hero_id GROUP BY s.id HAVING COUNT(hp.power_id) > 15,ast,valid,0,0.0514,0,0,openai_compat
evo_tr_01149,TABLE_RENAME,thrombosis_prediction,1149,Are there more in-patient or outpatient who were male? What is the deviation in percentage?,0,"WITH PatientCounts AS (
    SELECT 
        Admission,
        COUNT(*) AS Count
    FROM 
        Patient
    WHERE 
        SEX = 'Male'
    GROUP BY 
        Admission
),
TotalCount AS (
    SELECT 
        SUM(Count) AS Total
    FROM 
        PatientCounts
)
SELECT 
    Admission,
    Count,
    (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage
FROM 
    PatientCounts",0,1.503,329,100,"WITH PatientCounts AS (
    SELECT 
        SEX,
        Admission,
        COUNT(*) AS Count
    FROM 
        medical_record
    WHERE 
        SEX = 'Male'
    GROUP BY 
        SEX, Admission
),
TotalMale AS (
    SELECT 
        SUM(Count) AS TotalCount
    FROM 
        PatientCounts
),
InPatientCount AS (
    SELECT 
        Count AS InPatient
    FROM 
        PatientCounts
    WHERE 
        Admission = 'In-patient'
),
OutPatientCount AS (
    SELECT 
        Count AS OutPatient
    FROM 
        PatientCounts
    WHERE 
        Admission = 'Outpatient'
)
SELECT 
    CASE 
        WHEN InPatient > OutPatient THEN 'In-patient'
        ELSE 'Outpatient'
    END AS MorePatients,
    ABS(InPatient - OutPatient) * 100.0 / TotalCount AS DeviationPercentage
FROM 
    InPatientCount, OutPatientCount, TotalMale",0,1.9768,330,204,"WITH PatientCounts AS (
    SELECT 
        Admission,
        COUNT(*) AS Count
    FROM 
        Patient
    WHERE 
        SEX = 'Male'
    GROUP BY 
        Admission
),
TotalCount AS (
    SELECT 
        SUM(Count) AS Total
    FROM 
        PatientCounts
)
SELECT 
    Admission,
    Count,
    (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage
FROM 
    PatientCounts",0,1,1.8097,458,100,"WITH PatientCounts AS (
    SELECT Admission, COUNT(*) AS Count 
    FROM medical_record 
    WHERE SEX = 'Male' 
    GROUP BY Admission
), 
TotalCount AS (
    SELECT SUM(Count) AS Total 
    FROM PatientCounts
) 
SELECT Admission, Count, (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage 
FROM PatientCounts",ast,silent_failure_suspected,0,1.3803,450,86,openai_compat
evo_tr_01150,TABLE_RENAME,thrombosis_prediction,1150,What is the percentage of female patient were born after 1930?,0,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM Patient WHERE SEX = 'Female')) AS percentage
FROM Patient
WHERE SEX = 'Female' AND Birthday > '1930-12-31'",0,1.2721,324,49,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM medical_record)) AS percentage
FROM medical_record
WHERE SEX = 'Female' AND Birthday > '1930-12-31'",0,1.0285,325,46,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM Patient WHERE SEX = 'Female')) AS percentage
FROM Patient
WHERE SEX = 'Female' AND Birthday > '1930-12-31'",0,1,1.2406,402,49,SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM medical_record WHERE SEX = 'Female')) AS percentage FROM medical_record WHERE SEX = 'Female' AND Birthday > '1930-12-31',ast,valid,0,0.0381,0,0,openai_compat
evo_tr_01151,TABLE_RENAME,thrombosis_prediction,1151,"For patient born between Year 1930 to 1940, how many percent of them were inpatient?",0,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS inpatient_percentage
FROM Patient
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1.2072,331,55,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS inpatient_percentage
FROM medical_record
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1.1626,332,56,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS inpatient_percentage
FROM Patient
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1,1.6079,415,55,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS inpatient_percentage 
FROM medical_record 
WHERE STRFTIME('%Y', Birthday) BETWEEN '1930' AND '1940'",ast,silent_failure_suspected,0,1.7372,437,57,openai_compat
evo_tr_01152,TABLE_RENAME,thrombosis_prediction,1152,What is the ratio of outpatient to inpatient followed up treatment among all the 'SLE' diagnosed patient?,0,"SELECT 
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS OutpatientToInpatientRatio
FROM Patient
WHERE Diagnosis = 'SLE'",0,2.5345,331,72,"SELECT 
    (SELECT COUNT(*) FROM medical_record WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM medical_record WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS outpatient_to_inpatient_ratio
FROM 
    medical_record
WHERE 
    Diagnosis = 'SLE'",0,1.7116,332,78,"SELECT 
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS OutpatientToInpatientRatio",0,1,1.3624,432,63,SELECT (SELECT COUNT(*) FROM medical_record WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 / (SELECT COUNT(*) FROM medical_record WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS OutpatientToInpatientRatio,ast,silent_failure_suspected,0,1.5609,452,61,openai_compat
evo_tr_00195,TABLE_RENAME,toxicology,195,What is the most common bond type?,1,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",0,1.0045,123,26,"SELECT bond_type
FROM chemical_bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,0.9207,125,28,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",0,1,0.982,178,26,SELECT bond_type FROM chemical_bond GROUP BY bond_type ORDER BY COUNT(*) DESC LIMIT 1,ast,valid,1,0.0792,0,0,openai_compat
evo_tr_00196,TABLE_RENAME,toxicology,196,"In the non-carcinogenic molecules, how many contain chlorine atoms?",0,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'chlorine'",0,1.4555,130,49,"SELECT COUNT(DISTINCT e.molecule_id) 
FROM element e
JOIN molecule m ON e.molecule_id = m.molecule_id
WHERE e.element = 'Chlorine' AND m.label != 'carcinogenic'",0,1.4005,130,51,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'Cl'",0,1,1.1432,208,48,SELECT COUNT(DISTINCT m.molecule_id) FROM molecule AS m JOIN element AS e ON m.molecule_id = e.molecule_id WHERE m.label <> 'carcinogenic' AND e.element = 'chlorine',ast,silent_failure_suspected,0,1.4028,228,49,openai_compat
evo_tr_00197,TABLE_RENAME,toxicology,197,Calculate the average number of oxygen atoms in single-bonded molecules.,0,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
    FROM molecule m
    JOIN atom a ON m.molecule_id = a.molecule_id
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE a.element = 'O' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1.4467,129,90,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(e.atom_id) AS oxygen_count
    FROM molecule m
    JOIN chemical_element e ON m.molecule_id = e.molecule_id
    JOIN chemical_bond b ON m.molecule_id = b.molecule_id
    WHERE e.element = 'O' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1.9519,132,93,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
    FROM molecule m
    JOIN atom a ON m.molecule_id = a.molecule_id
    JOIN bond b ON m.molecule_id = b.molecule_id
    JOIN connected c ON b.bond_id = c.bond_id
    WHERE a.element = 'O' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1,2.1772,248,105,"SELECT AVG(oxygen_count) FROM (SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count FROM molecule AS m JOIN chemical_element AS a ON m.molecule_id = a.molecule_id JOIN chemical_bond AS b ON m.molecule_id = b.molecule_id WHERE a.element = 'O' AND b.bond_type = 'single' GROUP BY m.molecule_id)",ast,valid,0,0.0568,0,0,openai_compat
evo_tr_00198,TABLE_RENAME,toxicology,198,On average how many carcinogenic molecules are single bonded?,0,"SELECT AVG(single_bond_count) 
FROM (
    SELECT m.molecule_id, COUNT(DISTINCT b.bond_id) AS single_bond_count
    FROM molecule m
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE m.label = 'carcinogenic' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1.3465,126,84,"SELECT AVG(single_bond_count) 
FROM (
    SELECT cc.molecule_id, COUNT(cb.bond_id) AS single_bond_count
    FROM chemical_compound cc
    JOIN chemical_bond cb ON cc.molecule_id = cb.molecule_id
    WHERE cc.label = 'carcinogenic' AND cb.bond_type = 'single'
    GROUP BY cc.molecule_id
)",0,1.2341,131,85,"SELECT AVG(single_bond_count) 
FROM (
    SELECT m.molecule_id, COUNT(DISTINCT b.bond_id) AS single_bond_count
    FROM molecule m
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE m.label = 'carcinogenic' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
) AS subquery",0,1,1.6679,239,88,"SELECT AVG(single_bond_count) FROM (SELECT m.molecule_id, COUNT(DISTINCT b.bond_id) AS single_bond_count FROM chemical_compound AS m JOIN chemical_bond AS b ON m.molecule_id = b.molecule_id WHERE m.label = 'carcinogenic' AND b.bond_type = 'single' GROUP BY m.molecule_id)",ast,silent_failure_suspected,0,1.3308,306,80,openai_compat
evo_ts_00000,TABLE_SPLIT,california_schools,0,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,1,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM frpm 
WHERE ""County Name"" = 'Alameda'",0,0.8976,554,31,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") AS MaxEligibleFreeRate
FROM MealData
JOIN SchoolInfo ON MealData.CDSCode = SchoolInfo.CDSCode
WHERE SchoolInfo.County Name = 'Alameda'",0,4.1765,570,53,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM frpm 
WHERE ""County Name"" = 'Alameda County'",0,1,1.2689,615,32,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM MealData 
JOIN SchoolInfo ON MealData.CDSCode = SchoolInfo.CDSCode 
WHERE ""County Name"" = 'Alameda'",ast,silent_failure_suspected,1,0.9602,745,47,openai_compat
evo_ts_00001,TABLE_SPLIT,california_schools,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,0,"SELECT ""School Name"", ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""School Type"" = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.2781,554,56,"SELECT mi.`Percent (%) Eligible Free (Ages 5-17)`
FROM MealInfo mi
JOIN SchoolInfo si ON mi.CDSCode = si.CDSCode
WHERE si.`School Type` = 'Continuation'
ORDER BY mi.`Percent (%) Eligible Free (Ages 5-17)` ASC
LIMIT 3",0,1.5282,566,71,"SELECT ""School"", ""Percent (%) Eligible Free (Ages 5-17)""
FROM schools
JOIN frpm ON schools.CDSCode = frpm.CDSCode
WHERE ""School Type"" = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1,2.4241,640,69,"SELECT si.""School Name"", mi.""Percent (%) Eligible Free (Ages 5-17)""
FROM SchoolInfo si
JOIN MealInfo mi ON si.CDSCode = mi.CDSCode
WHERE si.""School Type"" = 'Continuation'
ORDER BY mi.""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",ast,silent_failure_suspected,0,1.7667,705,76,openai_compat
evo_ts_00002,TABLE_SPLIT,california_schools,2,Please list the zip code of all the charter schools in Fresno County Office of Education.,0,"SELECT DISTINCT s.Zip 
FROM schools s
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE s.County = 'Fresno' 
AND f.County Name = 'Fresno County Office of Education'
AND f.""Charter School (Y/N)"" = 1",0,1.8069,552,68,"SELECT DISTINCT sl.Zip
FROM SchoolInfo si
JOIN SchoolLocation sl ON si.CDSCode = sl.CDSCode
WHERE si.Charter = 1 AND si.County = 'Fresno' AND si.District = 'Fresno County Office of Education'",0,1.1668,569,60,"SELECT DISTINCT s.Zip 
FROM schools s
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE s.County = 'Fresno' 
AND f.""County Name"" = 'Fresno County Office of Education'
AND f.""Charter School (Y/N)"" = 1",0,1,1.5527,650,69,"SELECT DISTINCT sl.Zip 
FROM SchoolLocation sl
JOIN SchoolInfo si ON sl.CDSCode = si.CDSCode
JOIN frpm f ON si.CDSCode = f.CDSCode
WHERE si.County = 'Fresno' 
AND f.""County Name"" LIKE '%Fresno County Office of Education%'
AND f.""Charter School (Y/N)"" = 1",parse_error,silent_failure_suspected,0,3.1418,1633,170,openai_compat
evo_ts_00003,TABLE_SPLIT,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,0,"SELECT s.MailStreet
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.FRPM Count (K-12) DESC
LIMIT 1",0,3.6549,559,45,"SELECT sc.MailStreet 
FROM frpm f
JOIN SchoolContact sc ON f.CDSCode = sc.CDSCode
WHERE f.`FRPM Count (K-12)` = (
    SELECT MAX(`FRPM Count (K-12)`) 
    FROM frpm
)",1,1.2714,576,62,"SELECT s.MailStreet
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",0,1,1.8161,634,46,"SELECT sc.MailStreet
FROM frpm f
JOIN SchoolContact sc ON f.CDSCode = sc.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",parse_error,valid,1,1.666,764,47,openai_compat
evo_ts_00340,TABLE_SPLIT,card_games,340,Which are the cards that have incredibly powerful foils.,0,"SELECT name 
FROM cards 
WHERE hasFoil = 1 AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%')",0,1.2227,586,38,"SELECT cd.name 
FROM cardDetails cd
JOIN cardAttributes ca ON cd.id = ca.id
WHERE ca.hasFoil = 1 AND cd.rarity = 'Mythic Rare' AND cd.power = '10'",0,1.2904,601,50,"SELECT name 
FROM cards 
WHERE hasFoil = 1 AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%')",0,1,1.5119,653,38,"SELECT cd.name 
FROM cardAttributes ca
JOIN cardDetails cd ON ca.id = cd.id
WHERE ca.hasFoil = 1 
AND (cd.text LIKE '%incredibly powerful%' OR cd.flavorText LIKE '%incredibly powerful%')",ast,silent_failure_suspected,0,1.5675,776,57,openai_compat
evo_ts_00342,TABLE_SPLIT,card_games,342,List the card names with value that cost more converted mana for the face.,0,"SELECT name 
FROM cards 
WHERE faceConvertedManaCost > convertedManaCost",0,1.1758,590,20,"SELECT ci.name
FROM CardIdentifiers ci
JOIN CardDetails cd ON ci.id = cd.id
WHERE cd.faceConvertedManaCost > cd.convertedManaCost",0,1.0418,605,37,"SELECT name 
FROM cards 
WHERE faceConvertedManaCost > convertedManaCost",0,1,1.1514,639,20,"SELECT ci.name 
FROM CardDetails cd
JOIN CardIdentifiers ci ON cd.id = ci.id
WHERE cd.faceConvertedManaCost > cd.convertedManaCost",ast,valid,0,1.2829,762,37,openai_compat
evo_ts_00343,TABLE_SPLIT,card_games,343,Name all cards with 2015 frame style ranking below 100 on EDHRec.,0,"SELECT name 
FROM cards 
WHERE frameVersion = '2015' AND edhrecRank < 100",0,1.1967,593,27,"SELECT ci.name 
FROM cardDetails cd
JOIN cardIdentifiers ci ON cd.id = ci.id
WHERE cd.frameVersion = '2015' AND cd.edhrecRank < 100",0,1.3003,608,43,"SELECT name 
FROM cards 
WHERE frameVersion = '2015' AND edhrecRank < 100",0,1,1.1889,649,27,"SELECT ci.name 
FROM cardDetails cd
JOIN cardIdentifiers ci ON cd.id = ci.id
WHERE cd.frameVersion = '2015' AND cd.edhrecRank < 100",ast,valid,0,1.7147,772,43,openai_compat
evo_ts_00531,TABLE_SPLIT,codebase_community,531,"Which user has a higher reputation, Harlan or Jarrod Dixon?",0,"SELECT DisplayName, Reputation 
FROM users 
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY Reputation DESC 
LIMIT 1",0,1.4186,398,36,"SELECT DisplayName, Reputation 
FROM UserDetails 
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY Reputation DESC 
LIMIT 1",0,1.2952,411,37,"SELECT DisplayName, Reputation 
FROM users 
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY Reputation DESC 
LIMIT 1",0,1,1.3257,463,36,"SELECT UserDetails.DisplayName, UserDetails.Reputation 
FROM UserDetails 
WHERE UserDetails.DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY UserDetails.Reputation DESC 
LIMIT 1",ast,silent_failure_suspected,0,1.2522,582,47,openai_compat
evo_ts_00532,TABLE_SPLIT,codebase_community,532,Please list the display names of all the users whose accounts were created in the year 2011.,1,"SELECT DisplayName FROM users WHERE strftime('%Y', CreationDate) = '2011'",0,1.3114,404,23,"SELECT DisplayName FROM UserBasicInfo WHERE strftime('%Y', datetime(CreationDate, 'unixepoch')) = '2011'",0,1.0408,418,32,"SELECT DisplayName FROM users WHERE strftime('%Y', CreationDate) = '2011'",0,1,1.1891,456,23,"SELECT UserBasicInfo.DisplayName 
FROM UserBasicInfo 
WHERE STRFTIME('%Y', UserBasicInfo.CreationDate) = '2011'",ast,valid,1,1.3966,583,36,openai_compat
evo_ts_00533,TABLE_SPLIT,codebase_community,533,How many users last accessed the website after 2014/9/1?,0,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1.1501,400,22,"SELECT COUNT(*) 
FROM UserActivity 
WHERE LastAccessDate > strftime('%s', '2014-09-01')",0,1.5411,413,30,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1,1.3552,451,22,"SELECT COUNT(*) 
FROM UserActivity 
WHERE LastAccessDate > '2014-09-01'",ast,silent_failure_suspected,0,1.1307,574,25,openai_compat
evo_ts_00534,TABLE_SPLIT,codebase_community,534,What is the display name of the user who has the most number of views?,1,"SELECT DisplayName 
FROM users 
ORDER BY Views DESC 
LIMIT 1",0,1.179,400,20,"SELECT u.DisplayName
FROM UserBasicInfo u
JOIN UserActivity a ON u.Id = a.AccountId
ORDER BY a.Views DESC
LIMIT 1",0,1.1139,414,37,"SELECT DisplayName 
FROM users 
ORDER BY Views DESC 
LIMIT 1",0,1,1.5475,449,20,"SELECT UserBasicInfo.DisplayName 
FROM UserActivity 
JOIN UserBasicInfo ON UserActivity.Id = UserBasicInfo.Id 
ORDER BY UserActivity.Views DESC 
LIMIT 1",ast,valid,1,1.1677,572,40,openai_compat
evo_ts_01470,TABLE_SPLIT,debit_card_specializing,1470,How many gas stations in CZE has Premium gas?,0,"SELECT COUNT(DISTINCT g.GasStationID) 
FROM gasstations g
JOIN transactions_1k t ON g.GasStationID = t.GasStationID
JOIN products p ON t.ProductID = p.ProductID
WHERE g.Country = 'CZE' AND p.Description LIKE '%Premium%'",0,1.3067,166,67,"SELECT COUNT(DISTINCT sd.GasStationID) 
FROM StationDetails sd
JOIN StationLocation sl ON sd.GasStationID = sl.GasStationID
JOIN StationSegment ss ON sd.GasStationID = ss.GasStationID
WHERE sl.Country = 'CZE' AND ss.Segment = 'Premium'",1,1.3516,184,71,"SELECT COUNT(DISTINCT g.GasStationID) 
FROM gasstations g
JOIN transactions_1k t ON g.GasStationID = t.GasStationID
JOIN products p ON t.ProductID = p.ProductID
WHERE g.Country = 'CZE' AND p.Description LIKE '%Premium%'",0,1,1.4106,264,67,"SELECT COUNT(DISTINCT sl.GasStationID) 
FROM StationLocation AS sl 
JOIN transactions_1k AS t ON sl.GasStationID = t.GasStationID 
JOIN products AS p ON t.ProductID = p.ProductID 
WHERE sl.Country = 'CZE' AND p.Description LIKE '%Premium%'",ast,silent_failure_suspected,0,1.4078,399,70,openai_compat
evo_ts_01471,TABLE_SPLIT,debit_card_specializing,1471,What is the ratio of customers who pay in EUR against customers who pay in CZK?,1,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM customers WHERE Currency = 'EUR') * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM customers WHERE Currency = 'CZK') AS ratio",0,1.2516,173,52,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM CustomerCurrency WHERE Currency = 'EUR') * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM CustomerCurrency WHERE Currency = 'CZK') AS Ratio
FROM 
    CustomerCurrency
LIMIT 1",1,1.3539,182,64,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM transactions_1k WHERE CustomerID IN (SELECT CustomerID FROM customers WHERE Currency = 'EUR')) * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM transactions_1k WHERE CustomerID IN (SELECT CustomerID FROM customers WHERE Currency = 'CZK')) AS ratio",0,1,1.3734,254,78,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM CustomerCurrency WHERE Currency = 'EUR') * 1.0 / 
    (SELECT COUNT(DISTINCT CustomerID) FROM CustomerCurrency WHERE Currency = 'CZK') AS ratio",ast,valid,1,1.182,366,55,openai_compat
evo_ts_01020,TABLE_SPLIT,european_football_2,1020,Which player has the highest overall rating? Indicate the player's api id.,1,"SELECT player_api_id 
FROM Player_Attributes 
ORDER BY overall_rating DESC 
LIMIT 1",0,1.2622,1086,24,"SELECT player_api_id 
FROM Player_Basic_Info 
ORDER BY overall_rating DESC 
LIMIT 1",1,1.0711,1106,25,"SELECT player_api_id 
FROM Player_Attributes 
ORDER BY overall_rating DESC 
LIMIT 1",0,1,1.1649,1141,24,"SELECT player_api_id 
FROM Player_Basic_Info 
ORDER BY overall_rating DESC 
LIMIT 1",ast,valid,1,1.0256,1286,25,openai_compat
evo_ts_01021,TABLE_SPLIT,european_football_2,1021,What is the height of the tallest player? Indicate his name.,0,"SELECT player_name, height 
FROM Player 
WHERE height = (SELECT MAX(height) FROM Player)",0,1.318,1085,24,"SELECT pi.player_name, pp.height
FROM PlayerPhysical pp
JOIN PlayerInfo pi ON pp.id = pi.id
ORDER BY pp.height DESC
LIMIT 1",0,1.0222,1100,38,"SELECT player_name, height 
FROM Player 
WHERE height = (SELECT MAX(height) FROM Player)",0,1,1.1762,1138,24,"SELECT pi.player_name, pp.height 
FROM PlayerInfo pi
JOIN PlayerPhysical pp ON pi.id = pp.id
WHERE pp.height = (SELECT MAX(height) FROM PlayerPhysical)",ast,valid,0,1.2267,1261,41,openai_compat
evo_ts_01022,TABLE_SPLIT,european_football_2,1022,What is the preferred foot when attacking of the player with the lowest potential?,0,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes)",0,1.4275,1086,28,"SELECT preferred_foot 
FROM Player_Basic_Info 
WHERE potential = (SELECT MIN(potential) FROM Player_Basic_Info)",0,1.0614,1103,30,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes)",0,1,1.2895,1145,28,"SELECT preferred_foot 
FROM Player_Basic_Info 
WHERE potential = (SELECT MIN(potential) FROM Player_Basic_Info)",ast,valid,0,1.9176,1224,30,openai_compat
evo_ts_01023,TABLE_SPLIT,european_football_2,1023,"Among the players with an overall rating between 60 to 65, how many players whose going to be in all of your attack moves instead of defensing?",0,"SELECT COUNT(DISTINCT pa.player_api_id) 
FROM Player_Attributes pa
WHERE pa.overall_rating BETWEEN 60 AND 65 
AND pa.attacking_work_rate = 'high' 
AND pa.defensive_work_rate = 'low'",0,1.2706,1103,54,"SELECT COUNT(DISTINCT p.id) 
FROM Player p
JOIN Player_Basic_Attributes pba ON p.player_api_id = pba.player_api_id
WHERE pba.overall_rating BETWEEN 60 AND 65
AND pba.attacking_work_rate = 'high'
AND pba.defensive_work_rate = 'low'",0,1.4137,1125,72,"SELECT COUNT(DISTINCT pa.player_api_id) 
FROM Player_Attributes pa
WHERE pa.overall_rating BETWEEN 60 AND 65 
AND pa.attacking_work_rate = 'high' 
AND pa.defensive_work_rate = 'low'",0,1,1.388,1188,54,"SELECT COUNT(DISTINCT pba.player_api_id)
FROM Player_Basic_Attributes AS pba
WHERE pba.overall_rating BETWEEN 60 AND 65
  AND pba.attacking_work_rate = 'high'
  AND pba.defensive_work_rate = 'low'",ast,valid,0,2.0121,1339,62,openai_compat
