id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_tr_00717,TABLE_RENAME,superhero,717,Please list all the superpowers of 3-D Man.,1,"SELECT sp.power_name
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1.9405,262,60,"SELECT sp.power_name
FROM character c
JOIN hero_power hp ON c.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE c.superhero_name = '3-D Man'",1,1.1474,261,64,"SELECT sp.power_name
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1,1.0393,360,60,SELECT sp.power_name FROM character AS sh JOIN hero_power AS hp ON sh.id = hp.hero_id JOIN superpower AS sp ON hp.power_id = sp.id WHERE sh.superhero_name = '3-D Man',ast,silent_failure_suspected,1,1.1868,377,63,anthropic
evo_tr_00718,TABLE_RENAME,superhero,718,"How many superheroes have the super power of ""Super Strength""?",1,"SELECT COUNT(DISTINCT hp.hero_id)
FROM hero_power hp
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'",0,2.8007,264,49,"SELECT COUNT(*) FROM superhero s
JOIN hero_ability ha ON s.id = ha.hero_id
JOIN ability_catalog ac ON ha.power_id = ac.id
WHERE ac.power_name = 'Super Strength'",1,1.1891,265,57,"SELECT COUNT(DISTINCT hp.hero_id)
FROM hero_power hp
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'

Wait, let me check the schema again. The table is `hero_power` according to the schema provided. Let me look at the actual available tables:

- alignment
- attribute
- colour
- gender
- hero_attribute
- hero_power
- publisher
- race
- superhero
- superpower

The table `hero_power` does exist in the schema. However, looking more carefully at the relationship, I need to use the correct join. Let me reconsider - the error says ""no such table: hero_power"" but it's listed in the schema. 

Looking at the schema again, the table is defined as `hero_power` with columns `hero_id` and `power_id`. The query structure looks correct. But since the error indicates the table doesn't exist, perhaps the actual table name is different or I need to verify the join differently.

Let me construct a query that works with the confirmed schema:

SELECT COUNT(DISTINCT sh.id)
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'",0,1,3.4329,352,312,SELECT COUNT(DISTINCT hp.hero_id) FROM hero_ability AS hp JOIN ability_catalog AS sp ON hp.power_id = sp.id WHERE sp.power_name = 'Super Strength',ast,valid,1,0.0553,0,0,anthropic
evo_tr_00719,TABLE_RENAME,superhero,719,"Among the superheroes with the super power of ""Super Strength"", how many of them have a height of over 200cm?",1,"SELECT COUNT(DISTINCT sh.id)
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'
AND sh.height_cm > 200",0,1.6647,276,73,"SELECT COUNT(DISTINCT c.id)
FROM character c
JOIN character_power cp ON c.id = cp.hero_id
JOIN superpower sp ON cp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'
AND c.height_cm > 200",1,1.1994,275,72,"SELECT COUNT(DISTINCT sh.id)
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'
AND sh.height_cm > 200",0,1,1.8608,386,77,SELECT COUNT(DISTINCT sh.id) FROM character AS sh JOIN character_power AS hp ON sh.id = hp.hero_id JOIN superpower AS sp ON hp.power_id = sp.id WHERE sp.power_name = 'Super Strength' AND sh.height_cm > 200,ast,valid,1,0.0544,0,0,anthropic
evo_tr_00720,TABLE_RENAME,superhero,720,Please list the full names of all the superheroes with over 15 super powers.,0,"SELECT sh.full_name
FROM superhero sh
WHERE (
  SELECT COUNT(*)
  FROM hero_power hp
  WHERE hp.hero_id = sh.id
) > 15",0,1.2082,267,48,"SELECT a.full_name
FROM avenger a
WHERE (
  SELECT COUNT(*)
  FROM super_ability sa
  WHERE sa.hero_id = a.id
) > 15",0,1.3959,267,48,"SELECT sh.full_name
FROM superhero sh
WHERE (
  SELECT COUNT(*)
  FROM hero_power hp
  WHERE hp.hero_id = sh.id
) > 15",0,1,0.9564,352,47,SELECT sh.full_name FROM avenger AS sh WHERE (SELECT COUNT(*) FROM super_ability AS hp WHERE hp.hero_id = sh.id) > 15,ast,valid,0,0.1485,0,0,anthropic
evo_tr_01149,TABLE_RENAME,thrombosis_prediction,1149,Are there more in-patient or outpatient who were male? What is the deviation in percentage?,0,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE SEX = 'M'), 2) as percentage
FROM Patient
WHERE SEX = 'M'
GROUP BY Admission",0,1.2334,395,74,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM medical_record WHERE SEX = 'M'), 2) as percentage
FROM medical_record
WHERE SEX = 'M'
GROUP BY Admission",0,1.2847,397,78,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE SEX = 'M'), 2) as percentage
FROM Patient
WHERE SEX = 'M'
GROUP BY Admission",0,1,1.117,501,74,"SELECT Admission, COUNT(*) AS count, ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM medical_record WHERE SEX = 'M'), 2) AS percentage FROM medical_record WHERE SEX = 'M' GROUP BY Admission",ast,valid,0,0.0494,0,0,anthropic
evo_tr_01150,TABLE_RENAME,thrombosis_prediction,1150,What is the percentage of female patient were born after 1930?,1,"SELECT CAST(SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) AS FLOAT) * 100 / COUNT(*) AS percentage
FROM Patient
WHERE SEX = 'F'",0,1.3665,388,75,"SELECT ROUND(100.0 * SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM medical_record
WHERE SEX IN ('F', 'M')",0,2.1311,390,80,"SELECT CAST(SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) AS FLOAT) * 100 / COUNT(*) AS percentage
FROM Patient
WHERE SEX = 'F'",0,1,1.8282,495,70,SELECT CAST(SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) AS percentage FROM medical_record WHERE SEX = 'F',ast,valid,1,0.0609,0,0,anthropic
evo_tr_01151,TABLE_RENAME,thrombosis_prediction,1151,"For patient born between Year 1930 to 1940, how many percent of them were inpatient?",0,"SELECT 
  ROUND(100.0 * SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM Patient
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1.2969,398,80,"SELECT 
  ROUND(100.0 * SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM medical_record
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1.3764,400,82,"SELECT 
  ROUND(100.0 * SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM Patient
WHERE CAST(strftime('%Y', Birthday) AS INTEGER) BETWEEN 1930 AND 1940",0,1,1.2383,510,80,"SELECT ROUND(100.0 * SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage FROM medical_record WHERE STRFTIME('%Y', Birthday) BETWEEN '1930' AND '1940'",ast,silent_failure_suspected,0,1.2435,532,78,anthropic
evo_tr_01152,TABLE_RENAME,thrombosis_prediction,1152,What is the ratio of outpatient to inpatient followed up treatment among all the 'SLE' diagnosed patient?,0,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio
FROM Patient
WHERE Diagnosis = 'SLE'",0,1.8252,400,104,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  CAST(SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS FLOAT) AS outpatient_to_inpatient_ratio
FROM medical_record
WHERE Diagnosis LIKE '%SLE%'",0,1.461,402,114,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio
FROM Examination
WHERE Diagnosis = 'SLE'",0,1,1.2131,536,100,SELECT CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio FROM medical_record WHERE Diagnosis = 'SLE',ast,valid,0,0.051,0,0,anthropic
evo_tr_00195,TABLE_RENAME,toxicology,195,What is the most common bond type?,0,"SELECT bond_type, COUNT(*) as count
FROM bond
GROUP BY bond_type
ORDER BY count DESC
LIMIT 1",0,1.2654,141,33,"SELECT bond_type
FROM chemical_bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,0.9776,143,31,"SELECT bond_type, COUNT(*) as count
FROM bond
GROUP BY bond_type
ORDER BY count DESC
LIMIT 1",0,1,0.8557,210,32,"SELECT bond_type, COUNT(*) AS count FROM chemical_bond GROUP BY bond_type ORDER BY count DESC LIMIT 1",ast,valid,0,0.0787,0,0,anthropic
evo_tr_00196,TABLE_RENAME,toxicology,196,"In the non-carcinogenic molecules, how many contain chlorine atoms?",0,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label = 'non-carcinogenic'
AND a.element = 'Cl'",0,1.625,149,64,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
WHERE m.label = 'non-carcinogenic'
AND EXISTS (
  SELECT 1
  FROM element e
  WHERE e.molecule_id = m.molecule_id
  AND e.element = 'Cl'
)",0,1.6631,149,79,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label = 'non-carcinogenic'
AND a.element = 'Cl'",0,1,1.1194,245,59,SELECT COUNT(DISTINCT m.molecule_id) FROM molecule AS m JOIN element AS e ON m.molecule_id = e.molecule_id WHERE m.label = 'non-carcinogenic' AND e.element = 'Cl',ast,silent_failure_suspected,0,1.1488,263,62,anthropic
evo_tr_00197,TABLE_RENAME,toxicology,197,Calculate the average number of oxygen atoms in single-bonded molecules.,0,"SELECT AVG(oxygen_count) AS average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
  FROM molecule m
  JOIN atom a ON m.molecule_id = a.molecule_id
  WHERE a.element = 'O'
    AND m.molecule_id IN (
      SELECT DISTINCT b.molecule_id
      FROM bond b
      WHERE b.bond_type = 'single'
    )
  GROUP BY m.molecule_id
)",0,2.049,147,131,"SELECT AVG(oxygen_count) as average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(ce.atom_id) as oxygen_count
  FROM molecule m
  JOIN chemical_element ce ON m.molecule_id = ce.molecule_id
  JOIN chemical_bond cb ON m.molecule_id = cb.molecule_id
  WHERE ce.element = 'O' AND cb.bond_type = 'single'
  GROUP BY m.molecule_id
)",0,1.7001,151,122,"SELECT AVG(oxygen_count) AS average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
  FROM molecule m
  JOIN atom a ON m.molecule_id = a.molecule_id
  WHERE a.element = 'O'
    AND m.molecule_id IN (
      SELECT DISTINCT b.molecule_id
      FROM bond b
      WHERE b.bond_type = 'single'
    )
  GROUP BY m.molecule_id
)",0,1,1.3589,310,126,"SELECT AVG(oxygen_count) AS average_oxygen_atoms FROM (SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count FROM molecule AS m JOIN chemical_element AS a ON m.molecule_id = a.molecule_id WHERE a.element = 'O' AND m.molecule_id IN (SELECT DISTINCT b.molecule_id FROM chemical_bond AS b WHERE b.bond_type = 'single') GROUP BY m.molecule_id)",ast,valid,0,0.0331,0,0,anthropic
evo_tr_00198,TABLE_RENAME,toxicology,198,On average how many carcinogenic molecules are single bonded?,0,"SELECT AVG(single_bond_count)
FROM (
  SELECT molecule_id, COUNT(*) as single_bond_count
  FROM bond
  WHERE bond_type = 'single'
  GROUP BY molecule_id
)
WHERE molecule_id IN (
  SELECT molecule_id
  FROM molecule
  WHERE label = 'carcinogenic'
)
```

Wait, let me reconsider. The question asks ""on average how many carcinogenic molecules are single bonded"" - this could mean the average number of single bonds per carcinogenic molecule.

```sql
SELECT AVG(single_bond_count)
FROM (
  SELECT m.molecule_id, COUNT(b.bond_id) as single_bond_count
  FROM molecule m
  LEFT JOIN bond b ON m.molecule_id = b.molecule_id AND b.bond_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.molecule_id
)",0,2.0679,146,233,"SELECT AVG(bond_count) as average_single_bonds
FROM (
  SELECT cc.molecule_id, COUNT(DISTINCT cb.bond_id) as bond_count
  FROM chemical_compound cc
  JOIN chemical_bond cb ON cc.molecule_id = cb.molecule_id
  WHERE cc.label = 'carcinogenic' AND cb.bond_type = 'single'
  GROUP BY cc.molecule_id
) subquery",0,1.9815,152,111,"SELECT AVG(single_bond_count)
FROM (
  SELECT m.molecule_id, COUNT(b.bond_id) as single_bond_count
  FROM molecule m
  LEFT JOIN bond b ON m.molecule_id = b.molecule_id AND b.bond_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.molecule_id
)",0,1,1.4467,456,102,"SELECT AVG(single_bond_count)
FROM (
  SELECT m.molecule_id, COUNT(b.bond_id) as single_bond_count
  FROM chemical_compound m
  LEFT JOIN chemical_bond b ON m.molecule_id = b.molecule_id AND b.bond_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.molecule_id
)",parse_error,silent_failure_suspected,0,1.5109,487,106,anthropic
evo_ts_00000,TABLE_SPLIT,california_schools,0,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,0,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM frpm 
WHERE ""County Name"" = 'Alameda County'",0,1.4076,671,39,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") as highest_eligible_free_rate
FROM MealData
WHERE CDSCode IN (
  SELECT CDSCode 
  FROM SchoolInfo 
  WHERE ""County Name"" = 'Alameda'
)",1,1.6766,695,69,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM frpm 
WHERE ""County Name"" = 'Alameda'",0,1,1.1972,748,38,"SELECT MAX(m.""Percent (%) Eligible Free (K-12)"") 
FROM MealData m
JOIN SchoolInfo s ON m.CDSCode = s.CDSCode
WHERE s.""County Name"" = 'Alameda County'",ast,silent_failure_suspected,0,1.3342,900,66,anthropic
evo_ts_00001,TABLE_SPLIT,california_schools,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,0,"SELECT School, ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""Educational Option Type"" = 'Continuation'
AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.3892,669,88,"SELECT 
  s.School,
  m.""Percent (%) Eligible Free (Ages 5-17)""
FROM schools s
JOIN MealInfo m ON s.CDSCode = m.CDSCode
WHERE s.EdOpsName = 'Continuation'
ORDER BY m.""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.5095,689,96,"SELECT School Name, ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""Educational Option Type"" = 'Continuation'
AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1,1.4249,790,84,"SELECT si.School Name, mi.""Percent (%) Eligible Free (Ages 5-17)"" 
FROM MealInfo mi
JOIN SchoolInfo si ON mi.CDSCode = si.CDSCode
WHERE si.""Educational Option Type"" = 'Continuation' 
AND mi.""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY mi.""Percent (%) Eligible Free (Ages 5-17)"" ASC 
LIMIT 3",ast,execution_error,0,2.6204,871,118,anthropic
evo_ts_00002,TABLE_SPLIT,california_schools,2,Please list the zip code of all the charter schools in Fresno County Office of Education.,0,"SELECT DISTINCT Zip
FROM schools
WHERE Charter = 1
AND County = 'Fresno'
AND EdOpsName = 'County Office of Education'",0,1.1828,668,46,"SELECT DISTINCT sl.Zip
FROM SchoolLocation sl
JOIN SchoolInfo si ON sl.CDSCode = si.CDSCode
WHERE si.Charter = 1
AND si.County = 'Fresno County Office of Education'",0,1.1917,692,58,"SELECT DISTINCT Zip
FROM schools
WHERE Charter = 1
AND County = 'Fresno'
AND EdOpsName = 'County Office of Education'",0,1,0.9912,746,41,"SELECT DISTINCT sl.Zip 
FROM SchoolInfo si
JOIN SchoolLocation sl ON si.CDSCode = sl.CDSCode
WHERE si.Charter = 1 AND si.County = 'Fresno' AND si.EdOpsName LIKE '%County Office of Education%'",ast,silent_failure_suspected,0,2.915,1883,151,anthropic
evo_ts_00003,TABLE_SPLIT,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,1,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)",0,1.287,677,79,"SELECT MailStrAbr
FROM SchoolContact
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)
```

Wait, I need to reconsider - the question asks for ""unabbreviated"" mailing street address, but MailStrAbr appears to be abbreviated. Let me check the schema again. The SchoolContact table has MailStrAbr which is likely abbreviated. There's no unabbreviated version in SchoolContact, but SchoolLocation has Street which might be unabbreviated.

```sql
SELECT Street
FROM SchoolLocation
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)",0,2.361,701,244,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)",0,1,1.1461,788,74,"SELECT sc.MailStreet FROM SchoolContact sc WHERE sc.CDSCode = (SELECT CDSCode FROM frpm WHERE ""FRPM Count (K-12)"" = (SELECT MAX(""FRPM Count (K-12)"") FROM frpm) LIMIT 1)",ast,valid,1,1.251,924,70,anthropic
evo_ts_00340,TABLE_SPLIT,card_games,340,Which are the cards that have incredibly powerful foils.,0,"I need to find cards that have ""incredibly powerful foils"". This is a subjective phrase, but based on the schema, I can interpret this as cards that:
1. Have foils available (hasFoil = 1)
2. Are likely powerful/valuable cards

Since ""incredibly powerful"" is vague, I'll look for cards that have foils and are marked as promos or have high edhrecRank (lower rank = more powerful/popular in EDH format), or are reserved list cards (isReserved = 1).

However, the most straightforward interpretation of ""incredibly powerful foils"" would be cards that have foil versions and are either:
- Reserved list cards (isReserved = 1)
- Promos (isPromo = 1)
- Have high EDH ranking (low edhrecRank)

Let me provide a query that finds cards with foils that are likely powerful:

```sql
SELECT name, hasFoil, isPromo, isReserved, edhrecRank, rarity
FROM cards
WHERE hasFoil = 1 AND (isReserved = 1 OR isPromo = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, isReserved DESC, isPromo DESC
LIMIT 50",0,3.4254,672,317,"I need to find cards that have ""incredibly powerful foils"". This is a subjective query, but based on the schema, I can interpret this as cards that:
1. Have foil versions available (hasFoil = 1)
2. Are likely powerful/valuable (high rarity, possibly high edhrecRank indicating popularity)

Since ""incredibly powerful"" is vague, I'll look for cards with foil availability and high value indicators:

```sql
SELECT DISTINCT cd.name, cd.type, cd.rarity, cd.edhrecRank, ca.hasFoil
FROM cardDetails cd
JOIN cardAttributes ca ON cd.id = ca.id
WHERE ca.hasFoil = 1 AND cd.rarity IN ('Mythic Rare', 'Rare') AND cd.edhrecRank IS NOT NULL
ORDER BY cd.edhrecRank ASC
LIMIT 50",0,2.9174,690,214,"SELECT name, hasFoil, isPromo, isReserved, edhrecRank, rarity
FROM cards
WHERE hasFoil = 1 AND (isReserved = 1 OR isPromo = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, isReserved DESC, isPromo DESC
LIMIT 50",0,1,1.2918,1024,110,"SELECT d.name, a.hasFoil, a.isPromo, a.isReserved, d.edhrecRank, d.rarity
FROM cardAttributes a
JOIN cardDetails d ON a.id = d.id
WHERE a.hasFoil = 1 AND (a.isReserved = 1 OR a.isPromo = 1 OR (d.edhrecRank IS NOT NULL AND d.edhrecRank < 100))
ORDER BY d.edhrecRank ASC, a.isReserved DESC, a.isPromo DESC
LIMIT 50",parse_error,silent_failure_suspected,0,1.8834,1159,153,anthropic
evo_ts_00342,TABLE_SPLIT,card_games,342,List the card names with value that cost more converted mana for the face.,0,"SELECT name, convertedManaCost, faceConvertedManaCost
FROM cards
WHERE faceConvertedManaCost > convertedManaCost
ORDER BY name",0,1.1734,677,49,"SELECT DISTINCT ci.name
FROM CardIdentifiers ci
JOIN CardDetails cd ON ci.id = cd.id
WHERE cd.faceConvertedManaCost > cd.convertedManaCost
AND cd.faceConvertedManaCost IS NOT NULL
AND cd.convertedManaCost IS NOT NULL",0,1.2849,695,80,"SELECT name, convertedManaCost, faceConvertedManaCost
FROM cards
WHERE faceConvertedManaCost > convertedManaCost
ORDER BY name",0,1,1.3753,757,43,"SELECT ci.name, cd.convertedManaCost, cd.faceConvertedManaCost 
FROM CardIdentifiers ci
JOIN CardDetails cd ON ci.id = cd.id
WHERE cd.faceConvertedManaCost > cd.convertedManaCost 
ORDER BY ci.name",ast,valid,0,1.335,890,78,anthropic
evo_ts_00343,TABLE_SPLIT,card_games,343,Name all cards with 2015 frame style ranking below 100 on EDHRec.,0,"SELECT name
FROM cards
WHERE frameVersion = '2015' AND edhrecRank < 100 AND edhrecRank IS NOT NULL
ORDER BY edhrecRank",0,1.244,682,50,"SELECT DISTINCT ci.name
FROM cardIdentifiers ci
JOIN cardDetails cd ON ci.id = cd.id
WHERE cd.frameVersion = '2015'
AND cd.edhrecRank < 100
AND cd.edhrecRank IS NOT NULL",0,1.4043,700,68,"SELECT name
FROM cards
WHERE frameVersion = '2015' AND edhrecRank < 100 AND edhrecRank IS NOT NULL
ORDER BY edhrecRank",0,1,1.1685,763,44,"SELECT name FROM cardIdentifiers 
JOIN cardDetails ON cardIdentifiers.id = cardDetails.id 
WHERE cardDetails.frameVersion = '2015' AND cardDetails.edhrecRank < 100 AND cardDetails.edhrecRank IS NOT NULL 
ORDER BY cardDetails.edhrecRank",ast,valid,0,1.4998,896,80,anthropic
evo_ts_00531,TABLE_SPLIT,codebase_community,531,"Which user has a higher reputation, Harlan or Jarrod Dixon?",0,"SELECT DisplayName, Reputation
FROM users
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1.3812,453,46,"SELECT DisplayName, Reputation
FROM UserDetails
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1.0803,468,47,"SELECT DisplayName, Reputation
FROM users
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1,1.135,530,40,"SELECT ud.DisplayName, ud.Reputation 
FROM UserDetails ud
WHERE ud.DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY ud.Reputation DESC 
LIMIT 1",ast,silent_failure_suspected,0,1.2166,657,58,anthropic
evo_ts_00532,TABLE_SPLIT,codebase_community,532,Please list the display names of all the users whose accounts were created in the year 2011.,0,"SELECT DISTINCT DisplayName
FROM users
WHERE YEAR(CreationDate) = 2011",0,1.1075,457,25,"SELECT DISTINCT DisplayName
FROM UserBasicInfo
WHERE strftime('%Y', datetime(CreationDate, 'unixepoch')) = '2011'",0,0.9738,474,44,"SELECT DISTINCT DisplayName
FROM users
WHERE CAST(strftime('%Y', CreationDate) AS INTEGER) = 2011",0,1,1.7256,518,32,SELECT DISTINCT DisplayName FROM UserBasicInfo WHERE YEAR(CreationDate) = 2011,ast,execution_error,0,1.1791,653,30,anthropic
evo_ts_00533,TABLE_SPLIT,codebase_community,533,How many users last accessed the website after 2014/9/1?,0,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1.0892,453,27,"SELECT COUNT(DISTINCT Id) 
FROM UserActivity 
WHERE LastAccessDate > 1409529600",0,1.1019,468,32,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1,1.2289,512,22,SELECT COUNT(*) FROM UserActivity WHERE LastAccessDate > '2014-09-01',ast,silent_failure_suspected,0,1.749,643,28,anthropic
evo_ts_00534,TABLE_SPLIT,codebase_community,534,What is the display name of the user who has the most number of views?,1,"SELECT DisplayName
FROM users
ORDER BY Views DESC
LIMIT 1",0,1.1391,453,20,"SELECT DisplayName
FROM UserBasicInfo
WHERE Id = (
  SELECT AccountId
  FROM UserActivity
  ORDER BY Views DESC
  LIMIT 1
)",0,1.29,470,41,"SELECT DisplayName
FROM users
ORDER BY Views DESC
LIMIT 1",0,1,1.0886,509,19,SELECT DisplayName FROM UserBasicInfo ORDER BY (SELECT Views FROM UserActivity WHERE UserActivity.Id = UserBasicInfo.Id) DESC LIMIT 1,ast,valid,1,21.8299,643,37,anthropic
